Valor,,Etiqueta
,6,Otros endulzantes (ESPECIFIQUE)
,9,No tuvo gastos
H070167A,1,Sal
,2,"Especias (pimienta, comino, clavo, etc.)"
,3,"Hierbas aromáticas (laurel, salvia, orégano, etc.)"
,4,Vinagre
,5,"Sazonador en polvo (caldo de pollo, caldo de res, etc.)"
,6,"Salsas (soya, inglesa, picantes, etc.)"
,7,Otros condimentos (ESPECIFIQUE)
,9,No tuvo gastos
H070167B,1,Sal
,2,"Especias (pimienta, comino, clavo, etc.)"
,3,"Hierbas aromáticas (laurel, salvia, orégano, etc.)"
,4,Vinagre
,5,"Sazonador en polvo (caldo de pollo, caldo de res, etc.)"
,6,"Salsas (soya, inglesa, picantes, etc.)"
,7,Otros condimentos (ESPECIFIQUE)
,9,No tuvo gastos
H070167C,1,Sal
,2,"Especias (pimienta, comino, clavo, etc.)"
,3,"Hierbas aromáticas (laurel, salvia, orégano, etc.)"
,4,Vinagre
,5,"Sazonador en polvo (caldo de pollo, caldo de res, etc.)"
,6,"Salsas (soya, inglesa, picantes, etc.)"
,7,Otros condimentos (ESPECIFIQUE)
,9,No tuvo gastos
H070167D,1,Sal
,2,"Especias (pimienta, comino, clavo, etc.)"
,3,"Hierbas aromáticas (laurel, salvia, orégano, etc.)"
,4,Vinagre
,5,"Sazonador en polvo (caldo de pollo, caldo de res, etc.)"
,6,"Salsas (soya, inglesa, picantes, etc.)"
,7,Otros condimentos (ESPECIFIQUE)
,9,No tuvo gastos
H070167E,1,Sal
,2,"Especias (pimienta, comino, clavo, etc.)"
,3,"Hierbas aromáticas (laurel, salvia, orégano, etc.)"
,4,Vinagre
,5,"Sazonador en polvo (caldo de pollo, caldo de res, etc.)"
,6,"Salsas (soya, inglesa, picantes, etc.)"
,7,Otros condimentos (ESPECIFIQUE)
,9,No tuvo gastos
H070167F,1,Sal
,2,"Especias (pimienta, comino, clavo, etc.)"
,3,"Hierbas aromáticas (laurel, salvia, orégano, etc.)"
,4,Vinagre
,5,"Sazonador en polvo (caldo de pollo, caldo de res, etc.)"
,6,"Salsas (soya, inglesa, picantes, etc.)"
,7,Otros condimentos (ESPECIFIQUE)
,9,No tuvo gastos
H070167G,1,Sal
,2,"Especias (pimienta, comino, clavo, etc.)"
,3,"Hierbas aromáticas (laurel, salvia, orégano, etc.)"
,4,Vinagre
,5,"Sazonador en polvo (caldo de pollo, caldo de res, etc.)"
,6,"Salsas (soya, inglesa, picantes, etc.)"
,7,Otros condimentos (ESPECIFIQUE)
,9,No tuvo gastos
H070167H,1,Sal
,2,"Especias (pimienta, comino, clavo, etc.)"
,3,"Hierbas aromáticas (laurel, salvia, orégano, etc.)"
,4,Vinagre
,5,"Sazonador en polvo (caldo de pollo, caldo de res, etc.)"
,6,"Salsas (soya, inglesa, picantes, etc.)"
,7,Otros condimentos (ESPECIFIQUE)
,9,No tuvo gastos
H070174A,1,"Dulces y caramelos (chocolates, caramelos, gomitas, etc.)"
,2,Pastelitos y galletas
,3,"Botanas saladas (papitas, cacahuates, chicharrones, churrito"
,4,Otras botanas o dulces (ESPECIFIQUE)
,9,No tuvo gastos
H070174B,1,"Dulces y caramelos (chocolates, caramelos, gomitas, etc.)"
,2,Pastelitos y galletas
,3,"Botanas saladas (papitas, cacahuates, chicharrones, churrito"
,4,Otras botanas o dulces (ESPECIFIQUE)
,9,No tuvo gastos
H070174C,1,"Dulces y caramelos (chocolates, caramelos, gomitas, etc.)"
,2,Pastelitos y galletas
,3,"Botanas saladas (papitas, cacahuates, chicharrones, churrito"
,4,Otras botanas o dulces (ESPECIFIQUE)
,9,No tuvo gastos
H070174D,1,"Dulces y caramelos (chocolates, caramelos, gomitas, etc.)"
,2,Pastelitos y galletas
,3,"Botanas saladas (papitas, cacahuates, chicharrones, churrito"
,4,Otras botanas o dulces (ESPECIFIQUE)
,9,No tuvo gastos
H070174E,1,"Dulces y caramelos (chocolates, caramelos, gomitas, etc.)"
,2,Pastelitos y galletas
,3,"Botanas saladas (papitas, cacahuates, chicharrones, churrito"
,4,Otras botanas o dulces (ESPECIFIQUE)
,9,No tuvo gastos
H070178A,1,Agua embotellada o de garrafón
,2,Tés o infusiones
,3,Café
,4,Refrescos o bebidas artificiales
,5,Jugos naturales
,6,"Cerveza, vino o licor"
,7,Otras bebidas (ESPECIFIQUE)
,9,No tuvo gastos
H070178B,1,Agua embotellada o de garrafón
,2,Tés o infusiones
,3,Café
,4,Refrescos o bebidas artificiales
,5,Jugos naturales
,6,"Cerveza, vino o licor"
,7,Otras bebidas (ESPECIFIQUE)
,9,No tuvo gastos
H070178C,1,Agua embotellada o de garrafón
,2,Tés o infusiones
,3,Café
,4,Refrescos o bebidas artificiales
,5,Jugos naturales
,6,"Cerveza, vino o licor"
,7,Otras bebidas (ESPECIFIQUE)
,9,No tuvo gastos
H070178D,1,Agua embotellada o de garrafón
,2,Tés o infusiones
,3,Café
,4,Refrescos o bebidas artificiales
,5,Jugos naturales
,6,"Cerveza, vino o licor"
,7,Otras bebidas (ESPECIFIQUE)
,9,No tuvo gastos
H070178E,1,Agua embotellada o de garrafón
,2,Tés o infusiones
,3,Café
,4,Refrescos o bebidas artificiales
,5,Jugos naturales
,6,"Cerveza, vino o licor"
,7,Otras bebidas (ESPECIFIQUE)
,9,No tuvo gastos
H070178F,1,Agua embotellada o de garrafón
,2,Tés o infusiones
,3,Café
,4,Refrescos o bebidas artificiales
,5,Jugos naturales
,6,"Cerveza, vino o licor"
,7,Otras bebidas (ESPECIFIQUE)
,9,No tuvo gastos
H070178G,1,Agua embotellada o de garrafón
,2,Tés o infusiones
,3,Café
,4,Refrescos o bebidas artificiales
,5,Jugos naturales
,6,"Cerveza, vino o licor"
,7,Otras bebidas (ESPECIFIQUE)
,9,No tuvo gastos
H070178H,1,Agua embotellada o de garrafón
,2,Tés o infusiones
,3,Café
,4,Refrescos o bebidas artificiales
,5,Jugos naturales
,6,"Cerveza, vino o licor"
,7,Otras bebidas (ESPECIFIQUE)
,9,No tuvo gastos
H070185A,1,Comida preparada para microondas o congelada
,2,Comida a domicilio de cualquier tipo
,3,Comida preparada consumida en el hogar  [NO INCLUIR COMIDA C
,4,Otros alimentos preparados fuera de casa (ESPECIFIQUE)
,9,No tuvo gastos
H070185B,1,Comida preparada para microondas o congelada
,2,Comida a domicilio de cualquier tipo
,3,Comida preparada consumida en el hogar  [NO INCLUIR COMIDA C
,4,Otros alimentos preparados fuera de casa (ESPECIFIQUE)
,9,No tuvo gastos
H070185C,1,Comida preparada para microondas o congelada
,2,Comida a domicilio de cualquier tipo
,3,Comida preparada consumida en el hogar  [NO INCLUIR COMIDA C
,4,Otros alimentos preparados fuera de casa (ESPECIFIQUE)
,9,No tuvo gastos
H070185D,1,Comida preparada para microondas o congelada
,2,Comida a domicilio de cualquier tipo
,3,Comida preparada consumida en el hogar  [NO INCLUIR COMIDA C
,4,Otros alimentos preparados fuera de casa (ESPECIFIQUE)
,9,No tuvo gastos
H070185E,1,Comida preparada para microondas o congelada
,2,Comida a domicilio de cualquier tipo
,3,Comida preparada consumida en el hogar  [NO INCLUIR COMIDA C
,4,Otros alimentos preparados fuera de casa (ESPECIFIQUE)
,9,No tuvo gastos
H070189A,1,"Comidas en restaurantes, fondas, o cocinas económicas"
,2,Comidas o botanas en puestos callejeros o tienditas
,3,Bebidas de cualquier tipo compradas en puestos o tienditas
,4,Otro tipo de comida o bebida consumida fuera de casa por cua
,9,No tuvo gastos
H070189B,1,"Comidas en restaurantes, fondas, o cocinas económicas"
,2,Comidas o botanas en puestos callejeros o tienditas
,3,Bebidas de cualquier tipo compradas en puestos o tienditas
,4,Otro tipo de comida o bebida consumida fuera de casa por cua
,9,No tuvo gastos
H070189C,1,"Comidas en restaurantes, fondas, o cocinas económicas"
,2,Comidas o botanas en puestos callejeros o tienditas
,3,Bebidas de cualquier tipo compradas en puestos o tienditas
,4,Otro tipo de comida o bebida consumida fuera de casa por cua
,9,No tuvo gastos
H070189D,1,"Comidas en restaurantes, fondas, o cocinas económicas"
,2,Comidas o botanas en puestos callejeros o tienditas
,3,Bebidas de cualquier tipo compradas en puestos o tienditas
,4,Otro tipo de comida o bebida consumida fuera de casa por cua
,9,No tuvo gastos
H070189E,1,"Comidas en restaurantes, fondas, o cocinas económicas"
,2,Comidas o botanas en puestos callejeros o tienditas
,3,Bebidas de cualquier tipo compradas en puestos o tienditas
,4,Otro tipo de comida o bebida consumida fuera de casa por cua
,9,No tuvo gastos
H070301A,1,Cigarros o tabaco
,9,No tuvo gastos
H070301B,1,Cigarros o tabaco
,9,No tuvo gastos
H070302A,01,Renta
,02,Hipotecas o créditos
,03,Pago de agua
,04,Pago de luz
,05,Pago de gas
,06,Compra de leña u otros combustibles para cocinar
,07,Pago por recolección de basura
,08,"Televisión por cable, satelital"
,09,Internet y teléfono fijo
,10,Pago de celulares
,11,Otro pago de servicios o créditos en este hogar (ESPECIFIQUE
,12,No tuvo gastos
H070302B,01,Renta
,02,Hipotecas o créditos
,03,Pago de agua
,04,Pago de luz
,05,Pago de gas
,06,Compra de leña u otros combustibles para cocinar
,07,Pago por recolección de basura
,08,"Televisión por cable, satelital"
,09,Internet y teléfono fijo
,10,Pago de celulares
,11,Otro pago de servicios o créditos en este hogar (ESPECIFIQUE
,12,No tuvo gastos
H070302C,01,Renta
,02,Hipotecas o créditos
,03,Pago de agua
,04,Pago de luz
,05,Pago de gas
,06,Compra de leña u otros combustibles para cocinar
,07,Pago por recolección de basura
,08,"Televisión por cable, satelital"
,09,Internet y teléfono fijo
,10,Pago de celulares
,11,Otro pago de servicios o créditos en este hogar (ESPECIFIQUE
,12,No tuvo gastos
H070302D,01,Renta
,02,Hipotecas o créditos
,03,Pago de agua
,04,Pago de luz
,05,Pago de gas
,06,Compra de leña u otros combustibles para cocinar
,07,Pago por recolección de basura
,08,"Televisión por cable, satelital"
,09,Internet y teléfono fijo
,10,Pago de celulares
,11,Otro pago de servicios o créditos en este hogar (ESPECIFIQUE
,12,No tuvo gastos
H070302E,01,Renta
,02,Hipotecas o créditos
,03,Pago de agua
,04,Pago de luz
,05,Pago de gas
,06,Compra de leña u otros combustibles para cocinar
,07,Pago por recolección de basura
,08,"Televisión por cable, satelital"
,09,Internet y teléfono fijo
,10,Pago de celulares
,11,Otro pago de servicios o créditos en este hogar (ESPECIFIQUE
,12,No tuvo gastos
H070302F,01,Renta
,02,Hipotecas o créditos
,03,Pago de agua
,04,Pago de luz
,05,Pago de gas
,06,Compra de leña u otros combustibles para cocinar
,07,Pago por recolección de basura
,08,"Televisión por cable, satelital"
,09,Internet y teléfono fijo
,10,Pago de celulares
,11,Otro pago de servicios o créditos en este hogar (ESPECIFIQUE
,12,No tuvo gastos
H070302G,01,Renta
,02,Hipotecas o créditos
,03,Pago de agua
,04,Pago de luz
,05,Pago de gas
,06,Compra de leña u otros combustibles para cocinar
,07,Pago por recolección de basura
,08,"Televisión por cable, satelital"
,09,Internet y teléfono fijo
,10,Pago de celulares
,11,Otro pago de servicios o créditos en este hogar (ESPECIFIQUE
,12,No tuvo gastos
H070302H,01,Renta
,02,Hipotecas o créditos
,03,Pago de agua
,04,Pago de luz
,05,Pago de gas
,06,Compra de leña u otros combustibles para cocinar
,07,Pago por recolección de basura
,08,"Televisión por cable, satelital"
,09,Internet y teléfono fijo
,10,Pago de celulares
,11,Otro pago de servicios o créditos en este hogar (ESPECIFIQUE
,12,No tuvo gastos
H070302I,0,Renta
,1,Pago de celulares
H070302J,0,Renta
,1,Pago de celulares
H070302K,0,Renta
,1,Pago de celulares
H070302L,0,Renta
,1,Pago de celulares
H070313A,1,"Transporte público como taxi, colectivo, combi, autobús, met"
,2,"Autobuses foráneos, aviones, barcos o trenes para viajes ext"
,3,Otros gastos para transportarse (ESPECIFIQUE)
,9,No tuvo gastos
H070313B,1,"Transporte público como taxi, colectivo, combi, autobús, met"
,2,"Autobuses foráneos, aviones, barcos o trenes para viajes ext"
,3,Otros gastos para transportarse (ESPECIFIQUE)
,9,No tuvo gastos
H070313C,1,"Transporte público como taxi, colectivo, combi, autobús, met"
,2,"Autobuses foráneos, aviones, barcos o trenes para viajes ext"
,3,Otros gastos para transportarse (ESPECIFIQUE)
,9,No tuvo gastos
H070313D,1,"Transporte público como taxi, colectivo, combi, autobús, met"
,2,"Autobuses foráneos, aviones, barcos o trenes para viajes ext"
,3,Otros gastos para transportarse (ESPECIFIQUE)
,9,No tuvo gastos
H070316,01,"Productos de higiene personal (jabón, shampoo, pasta de dientes, desodorantes, cremas, etc.)"
,02,"Cosméticos, algodones, toallitas limpiadoras"
,03,"Papel de baño, pañuelos, toallas sanitarias"
,04,Servicios de peluquería o salón de belleza
,05,Pañales
,06,Detergentes y productos de limpieza para la casa
,07,"Tintorería, lavandería, pago de planchado y lavado"
,08,"Pago de mantenimiento en la vivienda (limpieza, jardinería, etc)"
,09,Otros productos o servicios de higiene personal o limpieza del hogar (ESPECIFIQUE)
,99,No tuvo gastos
H070316A,01,"Productos de higiene personal (jabón, shampoo, pasta de dien"
,02,"Cosméticos, algodones, toallitas limpiadoras"
,03,"Papel de baño, pañuelos, toallas sanitarias"
,04,Servicios de peluquería o salón de belleza
,05,Pañales
,06,Detergentes y productos de limpieza para la casa
,07,"Tintorería, lavandería, pago de planchado y lavado"
,08,"Pago de mantenimiento en la vivienda (limpieza, jardinería,"
,09,Otros productos o servicios de higiene personal o limpieza d
,99,No tuvo gastos
H070316B,01,"Productos de higiene personal (jabón, shampoo, pasta de dien"
,02,"Cosméticos, algodones, toallitas limpiadoras"
,03,"Papel de baño, pañuelos, toallas sanitarias"
,04,Servicios de peluquería o salón de belleza
,05,Pañales
,06,Detergentes y productos de limpieza para la casa
,07,"Tintorería, lavandería, pago de planchado y lavado"
,08,"Pago de mantenimiento en la vivienda (limpieza, jardinería,"
,09,Otros productos o servicios de higiene personal o limpieza d
,99,No tuvo gastos
H070316C,01,"Productos de higiene personal (jabón, shampoo, pasta de dien"
,02,"Cosméticos, algodones, toallitas limpiadoras"
,03,"Papel de baño, pañuelos, toallas sanitarias"
,04,Servicios de peluquería o salón de belleza
,05,Pañales
,06,Detergentes y productos de limpieza para la casa
,07,"Tintorería, lavandería, pago de planchado y lavado"
,08,"Pago de mantenimiento en la vivienda (limpieza, jardinería,"
,09,Otros productos o servicios de higiene personal o limpieza d
,99,No tuvo gastos
H070316D,01,"Productos de higiene personal (jabón, shampoo, pasta de dien"
,02,"Cosméticos, algodones, toallitas limpiadoras"
,03,"Papel de baño, pañuelos, toallas sanitarias"
,04,Servicios de peluquería o salón de belleza
,05,Pañales
,06,Detergentes y productos de limpieza para la casa
,07,"Tintorería, lavandería, pago de planchado y lavado"
,08,"Pago de mantenimiento en la vivienda (limpieza, jardinería,"
,09,Otros productos o servicios de higiene personal o limpieza d
,99,No tuvo gastos
H070316E,01,"Productos de higiene personal (jabón, shampoo, pasta de dien"
,02,"Cosméticos, algodones, toallitas limpiadoras"
,03,"Papel de baño, pañuelos, toallas sanitarias"
,04,Servicios de peluquería o salón de belleza
,05,Pañales
,06,Detergentes y productos de limpieza para la casa
,07,"Tintorería, lavandería, pago de planchado y lavado"
,08,"Pago de mantenimiento en la vivienda (limpieza, jardinería,"
,09,Otros productos o servicios de higiene personal o limpieza d
,99,No tuvo gastos
H070316F,01,"Productos de higiene personal (jabón, shampoo, pasta de dien"
,02,"Cosméticos, algodones, toallitas limpiadoras"
,03,"Papel de baño, pañuelos, toallas sanitarias"
,04,Servicios de peluquería o salón de belleza
,05,Pañales
,06,Detergentes y productos de limpieza para la casa
,07,"Tintorería, lavandería, pago de planchado y lavado"
,08,"Pago de mantenimiento en la vivienda (limpieza, jardinería,"
,09,Otros productos o servicios de higiene personal o limpieza d
,99,No tuvo gastos
H070316G,01,"Productos de higiene personal (jabón, shampoo, pasta de dien"
,02,"Cosméticos, algodones, toallitas limpiadoras"
,03,"Papel de baño, pañuelos, toallas sanitarias"
,04,Servicios de peluquería o salón de belleza
,05,Pañales
,06,Detergentes y productos de limpieza para la casa
,07,"Tintorería, lavandería, pago de planchado y lavado"
,08,"Pago de mantenimiento en la vivienda (limpieza, jardinería,"
,09,Otros productos o servicios de higiene personal o limpieza d
,99,No tuvo gastos
H070316H,01,"Productos de higiene personal (jabón, shampoo, pasta de dien"
,02,"Cosméticos, algodones, toallitas limpiadoras"
,03,"Papel de baño, pañuelos, toallas sanitarias"
,04,Servicios de peluquería o salón de belleza
,05,Pañales
,06,Detergentes y productos de limpieza para la casa
,07,"Tintorería, lavandería, pago de planchado y lavado"
,08,"Pago de mantenimiento en la vivienda (limpieza, jardinería,"
,09,Otros productos o servicios de higiene personal o limpieza d
,99,No tuvo gastos
H070316I,0,"Productos de higiene personal (jabón, shampoo, pasta de dien"
,9,No tuvo gastos
H070316J,0,"Productos de higiene personal (jabón, shampoo, pasta de dien"
,9,No tuvo gastos
H070501A,1,Consultas con médico general
,2,"Consultas con médico especialista (pediatría y ginecología,"
,3,"Consultas dentales (placas dentales o prótesis dentales, etc"
,4,"Análisis clínicos y estudios médicos: rayos X, tamiz, exudad"
,5,"Consultas con curandero, huesero, quiropráctico, etcétera"
,9,No tuvo gastos
H070501B,1,Consultas con médico general
,2,"Consultas con médico especialista (pediatría y ginecología,"
,3,"Consultas dentales (placas dentales o prótesis dentales, etc"
,4,"Análisis clínicos y estudios médicos: rayos X, tamiz, exudad"
,5,"Consultas con curandero, huesero, quiropráctico, etcétera"
,9,No tuvo gastos
H070501C,1,Consultas con médico general
,2,"Consultas con médico especialista (pediatría y ginecología,"
,3,"Consultas dentales (placas dentales o prótesis dentales, etc"
,4,"Análisis clínicos y estudios médicos: rayos X, tamiz, exudad"
,5,"Consultas con curandero, huesero, quiropráctico, etcétera"
,9,No tuvo gastos
H070501D,1,Consultas con médico general
,2,"Consultas con médico especialista (pediatría y ginecología,"
,3,"Consultas dentales (placas dentales o prótesis dentales, etc"
,4,"Análisis clínicos y estudios médicos: rayos X, tamiz, exudad"
,5,"Consultas con curandero, huesero, quiropráctico, etcétera"
,9,No tuvo gastos
H070501E,1,Consultas con médico general
,2,"Consultas con médico especialista (pediatría y ginecología,"
,3,"Consultas dentales (placas dentales o prótesis dentales, etc"
,4,"Análisis clínicos y estudios médicos: rayos X, tamiz, exudad"
,5,"Consultas con curandero, huesero, quiropráctico, etcétera"
,9,No tuvo gastos
H070501F,1,Consultas con médico general
,2,"Consultas con médico especialista (pediatría y ginecología,"
,3,"Consultas dentales (placas dentales o prótesis dentales, etc"
,4,"Análisis clínicos y estudios médicos: rayos X, tamiz, exudad"
,5,"Consultas con curandero, huesero, quiropráctico, etcétera"
,9,No tuvo gastos
H0705EMB,1,Sí
,2,No
H070506A,1,"Honorarios por servicios profesionales: cirugía, anestesia,"
,2,Hospitalización
,3,"Análisis clínicos y estudios médicos: rayos X, ultrasonido,"
,4,Medicamentos recetados y material de curación
,5,Servicio de partera
,6,"Otros servicios como ambulancia, etcétera (ESPECIFIQUE)"
,9,No tuvo gastos
H070506B,1,"Honorarios por servicios profesionales: cirugía, anestesia,"
,2,Hospitalización
,3,"Análisis clínicos y estudios médicos: rayos X, ultrasonido,"
,4,Medicamentos recetados y material de curación
,5,Servicio de partera
,6,"Otros servicios como ambulancia, etcétera (ESPECIFIQUE)"
,9,No tuvo gastos
H070506C,1,"Honorarios por servicios profesionales: cirugía, anestesia,"
,2,Hospitalización
,3,"Análisis clínicos y estudios médicos: rayos X, ultrasonido,"
,4,Medicamentos recetados y material de curación
,5,Servicio de partera
,6,"Otros servicios como ambulancia, etcétera (ESPECIFIQUE)"
,9,No tuvo gastos
H070506D,1,"Honorarios por servicios profesionales: cirugía, anestesia,"
,2,Hospitalización
,3,"Análisis clínicos y estudios médicos: rayos X, ultrasonido,"
,4,Medicamentos recetados y material de curación
,5,Servicio de partera
,6,"Otros servicios como ambulancia, etcétera (ESPECIFIQUE)"
,9,No tuvo gastos
H070506E,1,"Honorarios por servicios profesionales: cirugía, anestesia,"
,2,Hospitalización
,3,"Análisis clínicos y estudios médicos: rayos X, ultrasonido,"
,4,Medicamentos recetados y material de curación
,5,Servicio de partera
,6,"Otros servicios como ambulancia, etcétera (ESPECIFIQUE)"
,9,No tuvo gastos
H070506F,1,"Honorarios por servicios profesionales: cirugía, anestesia,"
,2,Hospitalización
,3,"Análisis clínicos y estudios médicos: rayos X, ultrasonido,"
,4,Medicamentos recetados y material de curación
,5,Servicio de partera
,6,"Otros servicios como ambulancia, etcétera (ESPECIFIQUE)"
,9,No tuvo gastos
H070506G,1,"Honorarios por servicios profesionales: cirugía, anestesia,"
,2,Hospitalización
,3,"Análisis clínicos y estudios médicos: rayos X, ultrasonido,"
,4,Medicamentos recetados y material de curación
,5,Servicio de partera
,6,"Otros servicios como ambulancia, etcétera (ESPECIFIQUE)"
,9,No tuvo gastos
H070512A,01,"Diarrea, infecciones y malestar estomacal"
,02,Gripe
,03,Piel
,04,Alergias
,05,Tos
,06,Infecciones de la garganta
,07,Fiebre
,08,Inflamación
,09,Otras infecciones (antibióticos)
,10,Dolor de cabeza y migraña
,11,Otro tipo de dolores
,12,Presión arterial
,13,Diabetes
,14,Vitaminas
,15,Anticonceptivos
,16,Otros medicamentos con receta (ESPECIFIQUE)
,99,No tuvo gastos
H070512B,01,"Diarrea, infecciones y malestar estomacal"
,02,Gripe
,03,Piel
,04,Alergias
,05,Tos
,06,Infecciones de la garganta
,07,Fiebre
,08,Inflamación
,09,Otras infecciones (antibióticos)
,10,Dolor de cabeza y migraña
,11,Otro tipo de dolores
,12,Presión arterial
,13,Diabetes
,14,Vitaminas
,15,Anticonceptivos
,16,Otros medicamentos con receta (ESPECIFIQUE)
,99,No tuvo gastos
H070512C,01,"Diarrea, infecciones y malestar estomacal"
,02,Gripe
,03,Piel
,04,Alergias
,05,Tos
,06,Infecciones de la garganta
,07,Fiebre
,08,Inflamación
,09,Otras infecciones (antibióticos)
,10,Dolor de cabeza y migraña
,11,Otro tipo de dolores
,12,Presión arterial
,13,Diabetes
,14,Vitaminas
,15,Anticonceptivos
,16,Otros medicamentos con receta (ESPECIFIQUE)
,99,No tuvo gastos
H070512D,01,"Diarrea, infecciones y malestar estomacal"
,02,Gripe
,03,Piel
,04,Alergias
,05,Tos
,06,Infecciones de la garganta
,07,Fiebre
,08,Inflamación
,09,Otras infecciones (antibióticos)
,10,Dolor de cabeza y migraña
,11,Otro tipo de dolores
,12,Presión arterial
,13,Diabetes
,14,Vitaminas
,15,Anticonceptivos
,16,Otros medicamentos con receta (ESPECIFIQUE)
,99,No tuvo gastos
H070512E,01,"Diarrea, infecciones y malestar estomacal"
,02,Gripe
,03,Piel
,04,Alergias
,05,Tos
,06,Infecciones de la garganta
,07,Fiebre
,08,Inflamación
,09,Otras infecciones (antibióticos)
,10,Dolor de cabeza y migraña
,11,Otro tipo de dolores
,12,Presión arterial
,13,Diabetes
,14,Vitaminas
,15,Anticonceptivos
,16,Otros medicamentos con receta (ESPECIFIQUE)
,99,No tuvo gastos
H070512F,01,"Diarrea, infecciones y malestar estomacal"
,02,Gripe
,03,Piel
,04,Alergias
,05,Tos
,06,Infecciones de la garganta
,07,Fiebre
,08,Inflamación
,09,Otras infecciones (antibióticos)
,10,Dolor de cabeza y migraña
,11,Otro tipo de dolores
,12,Presión arterial
,13,Diabetes
,14,Vitaminas
,15,Anticonceptivos
,16,Otros medicamentos con receta (ESPECIFIQUE)
,99,No tuvo gastos
H070512G,01,"Diarrea, infecciones y malestar estomacal"
,02,Gripe
,03,Piel
,04,Alergias
,05,Tos
,06,Infecciones de la garganta
,07,Fiebre
,08,Inflamación
,09,Otras infecciones (antibióticos)
,10,Dolor de cabeza y migraña
,11,Otro tipo de dolores
,12,Presión arterial
,13,Diabetes
,14,Vitaminas
,15,Anticonceptivos
,16,Otros medicamentos con receta (ESPECIFIQUE)
,99,No tuvo gastos
H070512H,01,"Diarrea, infecciones y malestar estomacal"
,02,Gripe
,03,Piel
,04,Alergias
,05,Tos
,06,Infecciones de la garganta
,07,Fiebre
,08,Inflamación
,09,Otras infecciones (antibióticos)
,10,Dolor de cabeza y migraña
,11,Otro tipo de dolores
,12,Presión arterial
,13,Diabetes
,14,Vitaminas
,15,Anticonceptivos
,16,Otros medicamentos con receta (ESPECIFIQUE)
,99,No tuvo gastos
H070512I,01,"Diarrea, infecciones y malestar estomacal"
,02,Gripe
,03,Piel
,04,Alergias
,05,Tos
,06,Infecciones de la garganta
,07,Fiebre
,08,Inflamación
,09,Otras infecciones (antibióticos)
,10,Dolor de cabeza y migraña
,11,Otro tipo de dolores
,12,Presión arterial
,13,Diabetes
,14,Vitaminas
,15,Anticonceptivos
,16,Otros medicamentos con receta (ESPECIFIQUE)
,99,No tuvo gastos
H070512J,01,"Diarrea, infecciones y malestar estomacal"
,02,Gripe
,03,Piel
,04,Alergias
,05,Tos
,06,Infecciones de la garganta
,07,Fiebre
,08,Inflamación
,09,Otras infecciones (antibióticos)
,10,Dolor de cabeza y migraña
,11,Otro tipo de dolores
,12,Presión arterial
,13,Diabetes
,14,Vitaminas
,15,Anticonceptivos
,16,Otros medicamentos con receta (ESPECIFIQUE)
,99,No tuvo gastos
H070512K,01,"Diarrea, infecciones y malestar estomacal"
,02,Gripe
,03,Piel
,04,Alergias
,05,Tos
,06,Infecciones de la garganta
,07,Fiebre
,08,Inflamación
,09,Otras infecciones (antibióticos)
,10,Dolor de cabeza y migraña
,11,Otro tipo de dolores
,12,Presión arterial
,13,Diabetes
,14,Vitaminas
,15,Anticonceptivos
,16,Otros medicamentos con receta (ESPECIFIQUE)
,99,No tuvo gastos
H070512L,0,"Diarrea, infecciones y malestar estomacal"
,1,Dolor de cabeza y migraña
,9,No tuvo gastos
H070512M,0,"Diarrea, infecciones y malestar estomacal"
,1,Dolor de cabeza y migraña
,9,No tuvo gastos
H070512N,0,"Diarrea, infecciones y malestar estomacal"
,1,Dolor de cabeza y migraña
,9,No tuvo gastos
H070512O,0,"Diarrea, infecciones y malestar estomacal"
,1,Dolor de cabeza y migraña
,9,No tuvo gastos
H070512P,0,"Diarrea, infecciones y malestar estomacal"
,1,Dolor de cabeza y migraña
,9,No tuvo gastos
H070512Q,0,"Diarrea, infecciones y malestar estomacal"
,1,Dolor de cabeza y migraña
,9,No tuvo gastos
H070528A,1,"Honorarios por servicios profesionales: cirujano, anestesist"
,2,Hospitalización
,3,"Análisis clínicos y estudios médicos (rayos X, electros, etc"
,4,Medicamentos recetados y material de curación
,5,"Otros: servicio de ambulancia, oxígeno, suero, sondas, bolsa"
,6,"Medicamentos naturistas, hierbas medicinales, remedios caser"
,7,Medicamentos homeopáticos
,9,No tuvo gastos
H070528B,1,"Honorarios por servicios profesionales: cirujano, anestesist"
,2,Hospitalización
,3,"Análisis clínicos y estudios médicos (rayos X, electros, etc"
,4,Medicamentos recetados y material de curación
,5,"Otros: servicio de ambulancia, oxígeno, suero, sondas, bolsa"
,6,"Medicamentos naturistas, hierbas medicinales, remedios caser"
,7,Medicamentos homeopáticos
,9,Medicamentos homeopáticos
H070528C,1,"Honorarios por servicios profesionales: cirujano, anestesist"
,2,Hospitalización
,3,"Análisis clínicos y estudios médicos (rayos X, electros, etc"
,4,Medicamentos recetados y material de curación
,5,"Otros: servicio de ambulancia, oxígeno, suero, sondas, bolsa"
,6,"Medicamentos naturistas, hierbas medicinales, remedios caser"
,7,Medicamentos homeopáticos
,9,Medicamentos homeopáticos
H070528D,1,"Honorarios por servicios profesionales: cirujano, anestesist"
,2,Hospitalización
,3,"Análisis clínicos y estudios médicos (rayos X, electros, etc"
,4,Medicamentos recetados y material de curación
,5,"Otros: servicio de ambulancia, oxígeno, suero, sondas, bolsa"
,6,"Medicamentos naturistas, hierbas medicinales, remedios caser"
