,6,Parche anticonceptivo.
,7,"Dispositivo, DIU o aparato."
,8,"Implantes, tubos o norplant."
,9,"Óvulos, jaleas, espuma o diafragma."
,10,"Ritmo, calendario, termómetro, Billings."
,11,Retiro o coito interrumpido.
,14,Nada.
,77,Otro.
,88,No recuerda.
,99,NS/NR.
A0803B,1,Condón o preservativo masculino.
,2,Condón femenino.
,3,Pastillas de anticoncepción de emergencia o del día siguiente.
,4,Pastillas o píldoras.
,5,Inyecciones.
,6,Parche anticonceptivo.
,7,"Dispositivo, DIU o aparato."
,8,"Implantes, tubos o norplant."
,9,"Óvulos, jaleas, espuma o diafragma."
,10,"Ritmo, calendario, termómetro, Billings."
,11,Retiro o coito interrumpido.
,14,Nada.
,77,Otro.
,88,No recuerda.
,99,NS/NR.
A0803C,1,Condón o preservativo masculino.
,2,Condón femenino.
,3,Pastillas de anticoncepción de emergencia o del día siguiente.
,4,Pastillas o píldoras.
,5,Inyecciones.
,6,Parche anticonceptivo.
,7,"Dispositivo, DIU o aparato."
,8,"Implantes, tubos o norplant."
,9,"Óvulos, jaleas, espuma o diafragma."
,10,"Ritmo, calendario, termómetro, Billings."
,11,Retiro o coito interrumpido.
,14,Nada.
,77,Otro.
,88,No recuerda.
,99,NS/NR.
A0803D,1,Condón o preservativo masculino.
,2,Condón femenino.
,3,Pastillas de anticoncepción de emergencia o del día siguiente.
,4,Pastillas o píldoras.
,5,Inyecciones.
,6,Parche anticonceptivo.
,7,"Dispositivo, DIU o aparato."
,8,"Implantes, tubos o norplant."
,9,"Óvulos, jaleas, espuma o diafragma."
,10,"Ritmo, calendario, termómetro, Billings."
,11,Retiro o coito interrumpido.
,14,Nada.
,77,Otro.
,88,No recuerda.
,99,NS/NR.
A0803E,1,Condón o preservativo masculino.
,2,Condón femenino.
,3,Pastillas de anticoncepción de emergencia o del día siguiente.
,4,Pastillas o píldoras.
,5,Inyecciones.
,6,Parche anticonceptivo.
,7,"Dispositivo, DIU o aparato."
,8,"Implantes, tubos o norplant."
,9,"Óvulos, jaleas, espuma o diafragma."
,10,"Ritmo, calendario, termómetro, Billings."
,11,Retiro o coito interrumpido.
,14,Nada.
,77,Otro.
,88,No recuerda.
,99,NS/NR.
A0803F,1,Condón o preservativo masculino.
,2,Condón femenino.
,3,Pastillas de anticoncepción de emergencia o del día siguiente.
,4,Pastillas o píldoras.
,5,Inyecciones.
,6,Parche anticonceptivo.
,7,"Dispositivo, DIU o aparato."
,8,"Implantes, tubos o norplant."
,9,"Óvulos, jaleas, espuma o diafragma."
,10,"Ritmo, calendario, termómetro, Billings."
,11,Retiro o coito interrumpido.
,14,Nada.
,77,Otro.
,88,No recuerda.
,99,NS/NR.
A0803G,1,Condón o preservativo masculino.
,2,Condón femenino.
,3,Pastillas de anticoncepción de emergencia o del día siguiente.
,4,Pastillas o píldoras.
,5,Inyecciones.
,6,Parche anticonceptivo.
,7,"Dispositivo, DIU o aparato."
,8,"Implantes, tubos o norplant."
,9,"Óvulos, jaleas, espuma o diafragma."
,10,"Ritmo, calendario, termómetro, Billings."
,11,Retiro o coito interrumpido.
,14,Nada.
,77,Otro.
,88,No recuerda.
,99,NS/NR.
A0803H,1,Condón o preservativo masculino.
,2,Condón femenino.
,3,Pastillas de anticoncepción de emergencia o del día siguiente.
,4,Pastillas o píldoras.
,5,Inyecciones.
,6,Parche anticonceptivo.
,7,"Dispositivo, DIU o aparato."
,8,"Implantes, tubos o norplant."
,9,"Óvulos, jaleas, espuma o diafragma."
,10,"Ritmo, calendario, termómetro, Billings."
,11,Retiro o coito interrumpido.
,14,Nada.
,77,Otro.
,88,No recuerda.
,99,NS/NR.
A0803I,1,Condón o preservativo masculino.
,2,Condón femenino.
,3,Pastillas de anticoncepción de emergencia o del día siguiente.
,4,Pastillas o píldoras.
,5,Inyecciones.
,6,Parche anticonceptivo.
,7,"Dispositivo, DIU o aparato."
,8,"Implantes, tubos o norplant."
,9,"Óvulos, jaleas, espuma o diafragma."
,10,"Ritmo, calendario, termómetro, Billings."
,11,Retiro o coito interrumpido.
,14,Nada.
,77,Otro.
,88,No recuerda.
,99,NS/NR.
A0803J,1,Condón o preservativo masculino.
,2,Condón femenino.
,3,Pastillas de anticoncepción de emergencia o del día siguiente.
,4,Pastillas o píldoras.
,5,Inyecciones.
,6,Parche anticonceptivo.
,7,"Dispositivo, DIU o aparato."
,8,"Implantes, tubos o norplant."
,9,"Óvulos, jaleas, espuma o diafragma."
,10,"Ritmo, calendario, termómetro, Billings."
,11,Retiro o coito interrumpido.
,14,Nada.
,77,Otro.
,88,No recuerda.
,99,NS/NR.
A0803K,1,Condón o preservativo masculino.
,2,Condón femenino.
,3,Pastillas de anticoncepción de emergencia o del día siguiente.
,4,Pastillas o píldoras.
,5,Inyecciones.
,6,Parche anticonceptivo.
,7,"Dispositivo, DIU o aparato."
,8,"Implantes, tubos o norplant."
,9,"Óvulos, jaleas, espuma o diafragma."
,10,"Ritmo, calendario, termómetro, Billings."
,11,Retiro o coito interrumpido.
,14,Nada.
,77,Otro.
,88,No recuerda.
,99,NS/NR.
A0803L,1,Condón o preservativo masculino.
,2,Condón femenino.
,3,Pastillas de anticoncepción de emergencia o del día siguiente.
,4,Pastillas o píldoras.
,5,Inyecciones.
,6,Parche anticonceptivo.
,7,"Dispositivo, DIU o aparato."
,8,"Implantes, tubos o norplant."
,9,"Óvulos, jaleas, espuma o diafragma."
,10,"Ritmo, calendario, termómetro, Billings."
,11,Retiro o coito interrumpido.
,14,Nada.
,77,Otro.
,88,No recuerda.
,99,NS/NR.
A0803M,1,Condón o preservativo masculino.
,2,Condón femenino.
,3,Pastillas de anticoncepción de emergencia o del día siguiente.
,4,Pastillas o píldoras.
,5,Inyecciones.
,6,Parche anticonceptivo.
,7,"Dispositivo, DIU o aparato."
,8,"Implantes, tubos o norplant."
,9,"Óvulos, jaleas, espuma o diafragma."
,10,"Ritmo, calendario, termómetro, Billings."
,11,Retiro o coito interrumpido.
,14,Nada.
,77,Otro.
,88,No recuerda.
,99,NS/NR.
A0803N,1,Condón o preservativo masculino.
,2,Condón femenino.
,3,Pastillas de anticoncepción de emergencia o del día siguiente.
,4,Pastillas o píldoras.
,5,Inyecciones.
,6,Parche anticonceptivo.
,7,"Dispositivo, DIU o aparato."
,8,"Implantes, tubos o norplant."
,9,"Óvulos, jaleas, espuma o diafragma."
,10,"Ritmo, calendario, termómetro, Billings."
,11,Retiro o coito interrumpido.
,14,Nada.
,77,Otro.
,88,No recuerda.
,99,NS/NR.
A0803O,1,Condón o preservativo masculino.
,2,Condón femenino.
,3,Pastillas de anticoncepción de emergencia o del día siguiente.
,4,Pastillas o píldoras.
,5,Inyecciones.
,6,Parche anticonceptivo.
,7,"Dispositivo, DIU o aparato."
,8,"Implantes, tubos o norplant."
,9,"Óvulos, jaleas, espuma o diafragma."
,10,"Ritmo, calendario, termómetro, Billings."
,11,Retiro o coito interrumpido.
,14,Nada.
,77,Otro.
,88,No recuerda.
,99,NS/NR.
A0804A,1,Condón o preservativo masculino.
,2,Condón femenino.
,3,Pastillas de anticoncepción de emergencia o del día siguiente.
,4,Pastillas o píldoras.
,5,Inyecciones.
,6,Parche anticonceptivo.
,7,"Dispositivo, DIU o aparato."
,8,"Implantes, tubos o norplant."
,9,"Óvulos, jaleas, espuma o diafragma."
,10,"Operación femenina, OTB o ligadura de trompas."
,11,Operación masculina o vasectomía.
,12,"Ritmo, calendario, abstinencia periódica, termómetro, billings."
,13,Retiro o coito interrumpido.
,14,Nada.
,77,Otro.
,88,No recuerda.
,99,No responde.
A0804B,1,Condón o preservativo masculino.
,2,Condón femenino.
,3,Pastillas de anticoncepción de emergencia o del día siguiente.
,4,Pastillas o píldoras.
,5,Inyecciones.
,6,Parche anticonceptivo.
,7,"Dispositivo, DIU o aparato."
,8,"Implantes, tubos o norplant."
,9,"Óvulos, jaleas, espuma o diafragma."
,10,"Operación femenina, OTB o ligadura de trompas."
,11,Operación masculina o vasectomía.
,12,"Ritmo, calendario, abstinencia periódica, termómetro, billings."
,13,Retiro o coito interrumpido.
,14,Nada.
,77,Otro.
,88,No recuerda.
,99,No responde.
A0804C,1,Condón o preservativo masculino.
,2,Condón femenino.
,3,Pastillas de anticoncepción de emergencia o del día siguiente.
,4,Pastillas o píldoras.
,5,Inyecciones.
,6,Parche anticonceptivo.
,7,"Dispositivo, DIU o aparato."
,8,"Implantes, tubos o norplant."
,9,"Óvulos, jaleas, espuma o diafragma."
,10,"Operación femenina, OTB o ligadura de trompas."
,11,Operación masculina o vasectomía.
,12,"Ritmo, calendario, abstinencia periódica, termómetro, billings."
,13,Retiro o coito interrumpido.
,14,Nada.
,77,Otro.
,88,No recuerda.
,99,No responde.
A0804D,1,Condón o preservativo masculino.
,2,Condón femenino.
,3,Pastillas de anticoncepción de emergencia o del día siguiente.
,4,Pastillas o píldoras.
,5,Inyecciones.
,6,Parche anticonceptivo.
,7,"Dispositivo, DIU o aparato."
,8,"Implantes, tubos o norplant."
,9,"Óvulos, jaleas, espuma o diafragma."
,10,"Operación femenina, OTB o ligadura de trompas."
,11,Operación masculina o vasectomía.
,12,"Ritmo, calendario, abstinencia periódica, termómetro, billings."
,13,Retiro o coito interrumpido.
,14,Nada.
,77,Otro.
,88,No recuerda.
,99,No responde.
A0804E,1,Condón o preservativo masculino.
,2,Condón femenino.
,3,Pastillas de anticoncepción de emergencia o del día siguiente.
,4,Pastillas o píldoras.
,5,Inyecciones.
,6,Parche anticonceptivo.
,7,"Dispositivo, DIU o aparato."
,8,"Implantes, tubos o norplant."
,9,"Óvulos, jaleas, espuma o diafragma."
,10,"Operación femenina, OTB o ligadura de trompas."
,11,Operación masculina o vasectomía.
,12,"Ritmo, calendario, abstinencia periódica, termómetro, billings."
,13,Retiro o coito interrumpido.
,14,Nada.
,77,Otro.
,88,No recuerda.
,99,No responde.
A0804F,1,Condón o preservativo masculino.
,2,Condón femenino.
,3,Pastillas de anticoncepción de emergencia o del día siguiente.
,4,Pastillas o píldoras.
,5,Inyecciones.
,6,Parche anticonceptivo.
,7,"Dispositivo, DIU o aparato."
,8,"Implantes, tubos o norplant."
,9,"Óvulos, jaleas, espuma o diafragma."
,10,"Operación femenina, OTB o ligadura de trompas."
,11,Operación masculina o vasectomía.
,12,"Ritmo, calendario, abstinencia periódica, termómetro, billings."
,13,Retiro o coito interrumpido.
,14,Nada.
,77,Otro.
,88,No recuerda.
,99,No responde.
A0804G,1,Condón o preservativo masculino.
,2,Condón femenino.
,3,Pastillas de anticoncepción de emergencia o del día siguiente.
,4,Pastillas o píldoras.
,5,Inyecciones.
,6,Parche anticonceptivo.
,7,"Dispositivo, DIU o aparato."
,8,"Implantes, tubos o norplant."
,9,"Óvulos, jaleas, espuma o diafragma."
,10,"Operación femenina, OTB o ligadura de trompas."
,11,Operación masculina o vasectomía.
,12,"Ritmo, calendario, abstinencia periódica, termómetro, billings."
,13,Retiro o coito interrumpido.
,14,Nada.
,77,Otro.
,88,No recuerda.
,99,No responde.
A0804H,1,Condón o preservativo masculino.
,2,Condón femenino.
,3,Pastillas de anticoncepción de emergencia o del día siguiente.
,4,Pastillas o píldoras.
,5,Inyecciones.
,6,Parche anticonceptivo.
,7,"Dispositivo, DIU o aparato."
,8,"Implantes, tubos o norplant."
,9,"Óvulos, jaleas, espuma o diafragma."
,10,"Operación femenina, OTB o ligadura de trompas."
,11,Operación masculina o vasectomía.
,12,"Ritmo, calendario, abstinencia periódica, termómetro, billings."
,13,Retiro o coito interrumpido.
,14,Nada.
,77,Otro.
,88,No recuerda.
,99,No responde.
A0804I,1,Condón o preservativo masculino.
,2,Condón femenino.
,3,Pastillas de anticoncepción de emergencia o del día siguiente.
,4,Pastillas o píldoras.
,5,Inyecciones.
,6,Parche anticonceptivo.
,7,"Dispositivo, DIU o aparato."
,8,"Implantes, tubos o norplant."
,9,"Óvulos, jaleas, espuma o diafragma."
,10,"Operación femenina, OTB o ligadura de trompas."
,11,Operación masculina o vasectomía.
,12,"Ritmo, calendario, abstinencia periódica, termómetro, billings."
,13,Retiro o coito interrumpido.
,14,Nada.
,77,Otro.
,88,No recuerda.
,99,No responde.
A0804J,1,Condón o preservativo masculino.
,2,Condón femenino.
,3,Pastillas de anticoncepción de emergencia o del día siguiente.
,4,Pastillas o píldoras.
,5,Inyecciones.
,6,Parche anticonceptivo.
,7,"Dispositivo, DIU o aparato."
,8,"Implantes, tubos o norplant."
,9,"Óvulos, jaleas, espuma o diafragma."
,10,"Operación femenina, OTB o ligadura de trompas."
,11,Operación masculina o vasectomía.
,12,"Ritmo, calendario, abstinencia periódica, termómetro, billings."
,13,Retiro o coito interrumpido.
,14,Nada.
,77,Otro.
,88,No recuerda.
,99,No responde.
A0804K,1,Condón o preservativo masculino.
,2,Condón femenino.
,3,Pastillas de anticoncepción de emergencia o del día siguiente.
,4,Pastillas o píldoras.
,5,Inyecciones.
,6,Parche anticonceptivo.
,7,"Dispositivo, DIU o aparato."
,8,"Implantes, tubos o norplant."
,9,"Óvulos, jaleas, espuma o diafragma."
,10,"Operación femenina, OTB o ligadura de trompas."
,11,Operación masculina o vasectomía.
,12,"Ritmo, calendario, abstinencia periódica, termómetro, billings."
,13,Retiro o coito interrumpido.
,14,Nada.
,77,Otro.
,88,No recuerda.
,99,No responde.
A0804L,1,Condón o preservativo masculino.
,2,Condón femenino.
,3,Pastillas de anticoncepción de emergencia o del día siguiente.
,4,Pastillas o píldoras.
,5,Inyecciones.
,6,Parche anticonceptivo.
,7,"Dispositivo, DIU o aparato."
,8,"Implantes, tubos o norplant."
,9,"Óvulos, jaleas, espuma o diafragma."
,10,"Operación femenina, OTB o ligadura de trompas."
,11,Operación masculina o vasectomía.
,12,"Ritmo, calendario, abstinencia periódica, termómetro, billings."
,13,Retiro o coito interrumpido.
,14,Nada.
,77,Otro.
,88,No recuerda.
,99,No responde.
A0804M,1,Condón o preservativo masculino.
,2,Condón femenino.
,3,Pastillas de anticoncepción de emergencia o del día siguiente.
,4,Pastillas o píldoras.
,5,Inyecciones.
,6,Parche anticonceptivo.
,7,"Dispositivo, DIU o aparato."
,8,"Implantes, tubos o norplant."
,9,"Óvulos, jaleas, espuma o diafragma."
,10,"Operación femenina, OTB o ligadura de trompas."
,11,Operación masculina o vasectomía.
,12,"Ritmo, calendario, abstinencia periódica, termómetro, billings."
,13,Retiro o coito interrumpido.
,14,Nada.
,77,Otro.
,88,No recuerda.
,99,No responde.
A0804N,1,Condón o preservativo masculino.
,2,Condón femenino.
,3,Pastillas de anticoncepción de emergencia o del día siguiente.
,4,Pastillas o píldoras.
,5,Inyecciones.
,6,Parche anticonceptivo.
,7,"Dispositivo, DIU o aparato."
,8,"Implantes, tubos o norplant."
,9,"Óvulos, jaleas, espuma o diafragma."
,10,"Operación femenina, OTB o ligadura de trompas."
,11,Operación masculina o vasectomía.
,12,"Ritmo, calendario, abstinencia periódica, termómetro, billings."
,13,Retiro o coito interrumpido.
,14,Nada.
,77,Otro.
,88,No recuerda.
,99,No responde.
A0804O,1,Condón o preservativo masculino.
,2,Condón femenino.
,3,Pastillas de anticoncepción de emergencia o del día siguiente.
,4,Pastillas o píldoras.
,5,Inyecciones.
,6,Parche anticonceptivo.
,7,"Dispositivo, DIU o aparato."
,8,"Implantes, tubos o norplant."
,9,"Óvulos, jaleas, espuma o diafragma."
,10,"Operación femenina, OTB o ligadura de trompas."
,11,Operación masculina o vasectomía.
,12,"Ritmo, calendario, abstinencia periódica, termómetro, billings."
,13,Retiro o coito interrumpido.
,14,Nada.
,77,Otro.
,88,No recuerda.
,99,No responde.
A0804P,1,Condón o preservativo masculino.
,2,Condón femenino.
,3,Pastillas de anticoncepción de emergencia o del día siguiente.
,4,Pastillas o píldoras.
,5,Inyecciones.
,6,Parche anticonceptivo.
,7,"Dispositivo, DIU o aparato."
,8,"Implantes, tubos o norplant."
,9,"Óvulos, jaleas, espuma o diafragma."
,10,"Operación femenina, OTB o ligadura de trompas."
,11,Operación masculina o vasectomía.
,12,"Ritmo, calendario, abstinencia periódica, termómetro, billings."
,13,Retiro o coito interrumpido.
,14,Nada.
,77,Otro.
,88,No recuerda.
,99,No responde.
A0804Q,1,Condón o preservativo masculino.
,2,Condón femenino.
,3,Pastillas de anticoncepción de emergencia o del día siguiente.
,4,Pastillas o píldoras.
,5,Inyecciones.
,6,Parche anticonceptivo.
,7,"Dispositivo, DIU o aparato."
,8,"Implantes, tubos o norplant."
,9,"Óvulos, jaleas, espuma o diafragma."
,10,"Operación femenina, OTB o ligadura de trompas."
,11,Operación masculina o vasectomía.
,12,"Ritmo, calendario, abstinencia periódica, termómetro, billings."
,13,Retiro o coito interrumpido.
,14,Nada.
,77,Otro.
,88,No recuerda.
,99,No responde.
a0805,1,Sí.
,2,No.
,9,NS/NR.
a0807,1,Si.
,2,No.
,9,No responde.
a0808,1,Sí.
,2,No.
,8,No sabe.
,9,No responde.
a0811d,1,01
,2,02
,3,03
,4,04
,5,05
,6,06
,7,07
,8,08
,9,09
,10,10
,11,11
,12,12
,13,13
,14,14
,15,15
,16,16
,17,17
,18,18
,19,19
,20,20
,21,21
,22,22
,23,23
,24,24
,25,25
,26,26
,27,27
,28,28
,29,29
,30,30
,31,31
,88,No responde
,99,No sabe
a0811m,1,Enero
,2,Febrero
,3,Marzo
,4,Abril
,5,Mayo
,6,Junio
,7,Julio
,8,Agosto
,9,Septiembre
,10,Octubre
,11,Noviembre
,12,Diciembre
,88,No responde
,99,No sabe
nota028,1,Favor de continuar
a0813,1,Instituto Mexicano del Seguro Social (IMSS).
,2,IMSS Bienestar (antes Oportunidades).
,3,ISSSTE/ISSSTE Estatal.
,4,Centro de Salud u Hospital de la SSA/Instituto Nacional de S
,5,"Otros públicos (PEMEX, Defensa, Marina o DIF)"
,6,Consultorios pertenecientes a farmacia/Farmacias con consult
,7,"Otros privados (atención privada en domicilio o vía remota,"
,8,Consultorio en domicilio particular de médico privado.
,9,Casa de la partera
,10,Casa de la entrevistada
,11,Otro (especifique)
,88,No sabe / No recuerda.
a0815a,1,Sí.
,2,No.
,9,NS/NR.
a0815b,1,Sí.
,2,No.
,9,NS/NR.
a0815c,1,Sí.
,2,No.
,9,NS/NR.
a0815d,1,Sí.
,2,No.
,9,NS/NR.
a0815e,1,Sí.
,2,No.
,9,NS/NR.
a0815f,1,Sí.
,2,No.
,9,NS/NR.
a0815g,1,Sí.
,2,No.
,9,NS/NR.
a0815h,1,Sí.
,2,No.
,9,NS/NR.
a0815i,1,Sí.
,2,No.
,9,NS/NR.
a0815j,1,Sí.
,2,No.
,9,NS/NR.
a0815k,1,Sí.
,2,No.
,9,NS/NR.
a0815l,1,Sí.
,2,No.
,9,NS/NR.
a0815m,1,Sí.
,2,No.
,9,NS/NR.
a0815n,1,Sí.
,2,No.
,9,NS/NR.
a0815o,1,Sí.
,2,No.
,9,NS/NR.
a0815p,1,Sí.
,2,No.
,9,NS/NR.
a0816,1,Instituto Mexicano del Seguro Social (IMSS).
,2,IMSS Bienestar (antes Oportunidades).
,3,ISSSTE/ISSSTE Estatal.
,4,Centro de Salud u Hospital de la SSA/Instituto Nacional de S
,5,"Otros públicos (PEMEX, Defensa, Marina o DIF)"
,6,Consultorios pertenecientes a farmacia/Farmacias con consult
,7,"Otros privados (atención privada en domicilio o vía remota,"
,8,Consultorio en domicilio particular de médico privado.
,9,Casa de la partera
,10,Casa de la entrevistada
,11,Otro (especifique)
,88,No sabe / No recuerda.
a0817,1,normal (vaginal)?
,2,cesárea por urgencias?
,3,cesárea programada?
,9,NS/NR.
a0818,1,Sí.
,2,No.
,8,No recuerda.
,9,NS/NR.
a0819f,1,De la cartilla del niño o de otro documento.
,2,"Del recuerdo de su mamá, cuidadora o informante."
,9,NS/NR.
a0821a,1,Si.
,2,No.
,9,NS/NR.
a0821b,1,Si.
,2,No.
,9,NS/NR.
a0821c,1,Si.
,2,No.
,9,NS/NR.
a0821d,1,Si.
,2,No.
,9,NS/NR.
a0821e,1,Si.
,2,No.
,9,NS/NR.
a0821f,1,Si.
,2,No.
,9,NS/NR.
a0821g,1,Si.
,2,No.
,9,NS/NR.
a0821h,1,Si.
,2,No.
,9,NS/NR.
a0821i,1,Si.
,2,No.
,9,NS/NR.
a0821j,1,Si.
,2,No.
,9,NS/NR.
a0822,1,"Sí, Antes de salir del hospital."
,2,"Sí, Durante el primer mes después de haber salido del hospit"
,3,"Sí, Después del primer mes."
,8,No recuerda en qué momento.
,9,NS/NR.
a0823,1,Condón o preservativo masculino.
,2,Condón femenino.
,3,Pastillas o píldoras.
,4,Inyecciones.
,5,Parche anticonceptivo.
,6,"Dispositivo, DIU o aparato."
,7,"Implantes, tubos o norplant."
,8,"Óvulos, jaleas, espuma o diafragma."
,9,"Operación femenina, OTB o ligadura de trompas."
,10,Operación masculina o vasectomía.
,77,Otro.
,88,No recuerda.
,99,NS/NR.
a0824,1,Sí
,8,No recuerda.
,9,No responde.
a0825,1,Sí.
,2,No.
,9,NS/NR.
nota030,1,Favor de continuar
nota031,1,Favor de continuar
a0901,1,Sí mostró la Cartilla Nacional de Salud(Hombres o Mujeres de
,2,Tiene documento probatorio o comprobante.
,3,"Sí la tiene, pero no la mostró."
,4,No tiene cartilla.
,5,"Sí mostró la cartilla, pero no tiene información."
a0902,1,No se la han dado.
,2,La extravió.
,3,No le han dado la reposición.
,4,No la tiene disponible en este momento.
,5,Vivienda afectada por sismo u otro desastre Natural.
,6,Otra.
,9,No  sabe.
a0903,1,No se ha vacunado.
,2,"Se vacunó, tiene documento probatorio o comprobante, pero no"
,3,No sabe / No responde.
nota032,1,Favor de continuar
a0904,1,SÍ.
,2,NO.
,9,No sabe / No recuerda.
a0906,1,SÍ.
,2,NO.
,9,No sabe / No recuerda.
a0908,1,SÍ.
,2,NO.
,9,No sabe / No recuerda.
nota033,1,Favor de continuar
a09091a,1,Sí.
,2,NO.
a09092a,1,Sí.
,2,NO.
a09093a,1,Sí.
,2,NO.
a09101a,1,Sí.
,2,NO.
a09102a,1,Sí.
,2,NO.
a09103a,1,Sí.
,2,NO.
a09104a,1,Sí.
,2,NO.
a09111a,1,Sí.
,2,NO.
a09121a,1,Sí.
,2,NO.
a09122a,1,Sí.
,2,NO.
o_vac1,1,Sí
,2,No
a09131a,1,Sí.
,2,NO.
o_vac2,1,Sí
,2,No
a09132a,1,Sí.
,2,NO.
o_vac3,1,Sí
,2,No
a09133a,1,Sí.
,2,NO.
o_vac4,1,Sí
,2,No
a09134a,1,Sí.
,2,NO.
o_vac5,1,Sí
,2,No
a09135a,1,Sí.
,2,NO.
nota034,1,Favor de continuar
a0914,1,Sí mostró la Cartilla Nacional de Salud (Adultos mayores de
,2,Sí mostró documento probatorio o comprobante.
,3,"Sí la tiene, pero no la mostró."
,4,No tiene cartilla.
,5,"Sí mostró la Cartilla, pero no tiene información."
a0915,1,No se la han dado.
,2,La extravió.
,3,No le han dado la reposición.
,4,No la tiene disponible en este momento.
,5,Vivienda afectada por sismo u otro desastre natural.
,6,Otra.
,9,No sabe.
a0916,1,No se ha vacunado.
,2,"Se vacunó, tiene documento probatorio o comprobante, pero no"
,9,No sabe.
nota035,1,Favor de continuar
a0917,1,SÍ.
,2,NO.
,9,No sabe / No recuerda.
a0919,1,SÍ.
,2,NO.
,9,No sabe / No recuerda.
a0921,1,SÍ.
,2,NO.
,9,No sabe / No recuerda.
nota036,1,Favor de continuar
a09221a,1,Sí.
,2,NO.
a09222a,1,Sí.
,2,NO.
a09223a,1,Sí.
,2,NO.
a09231a,1,Sí.
,2,NO.
a09232a,1,Sí.
,2,NO.
a09233a,1,Sí.
,2,NO.
a09234a,1,Sí.
,2,NO.
a09241a,1,Sí.
,2,NO.
o_vac11,1,Sí
,2,No
a09251a,1,Sí.
,2,NO.
o_vac12,1,Sí
,2,No
a09252a,1,Sí.
,2,NO.
o_vac13,1,Sí
,2,No
a09253a,1,Sí.
,2,NO.
o_vac14,1,Sí
,2,No
a09254a,1,Sí.
,2,NO.
o_vac15,1,Sí
,2,No
a09255a,1,Sí.
,2,NO.
nota001,1,Favor de continuar
a1001a,1,Sí
,2,No
a1002a,1,IMSS
,2,IMSS Bienestar (antes Oportunidades)
,3,"ISSSTE, ISSSTE Estatal"
,4,Centro de Salud u Hospital de la SSA/Instituto Nacional de S
,5,"PEMEX, Defensa, Marina o DIF"
,6,Consultorios pertenecientes a farmacia/Farmacias con consult
,7,"Atención privada en el domicilio o vía remota, médico de la"
,8,Consultorio en domicilio particular de médico privado
,9,Otra (especifique)
,10,No sabe
a1003a,1,Sí
,2,No
a1004a,1,Sí
,2,No
a1005a,1,Positivo
,2,Bien o Negativo
,8,No responde
,9,No sabe
a1006a,1,Sí
,2,No
a1007a,1,No hay dónde atenderse
,2,Es caro
,3,No tenía dinero
,4,La unidad médica le queda lejos
,5,Falta de confianza
,6,Tratan mal
,7,No tuvo tiempo
,8,"Fue, pero no lo(a) atendieron"
,9,Otra
,99,No sabe
a1001b,1,Sí
,2,No
a1002b,1,IMSS
,2,IMSS Bienestar (antes Oportunidades)
,3,"ISSSTE, ISSSTE Estatal"
,4,Centro de Salud u Hospital de la SSA/Instituto Nacional de S
,5,"PEMEX, Defensa, Marina o DIF"
,6,Consultorios pertenecientes a farmacia/Farmacias con consult
,7,"Atención privada en el domicilio o vía remota, médico de la"
,8,Consultorio en domicilio particular de médico privado
,9,Otra (especifique)
,10,No sabe
a1003b,1,Sí
,2,No
a1004b,1,Sí
,2,No
a1005b,1,Positivo
,2,Bien o Negativo
,8,No responde
,9,No sabe
a1006b,1,Sí
,2,No
a1007b,1,No hay dónde atenderse
,2,Es caro
,3,No tenía dinero
,4,La unidad médica le queda lejos
,5,Falta de confianza
,6,Tratan mal
,7,No tuvo tiempo
,8,"Fue, pero no lo(a) atendieron"
,9,Otra
,99,No sabe
a1001c,1,Sí
,2,No
a1002c,1,IMSS
,2,IMSS Bienestar (antes Oportunidades)
,3,"ISSSTE, ISSSTE Estatal"
,4,Centro de Salud u Hospital de la SSA/Instituto Nacional de S
,5,"PEMEX, Defensa, Marina o DIF"
,6,Consultorios pertenecientes a farmacia/Farmacias con consult
,7,"Atención privada en el domicilio o vía remota, médico de la"
,8,Consultorio en domicilio particular de médico privado
,9,Otra (especifique)
,10,No sabe
a1003c,1,Sí
,2,No
a1004c,1,Sí
,2,No
a1005c,1,Positivo
,2,Bien o Negativo
,8,No responde
,9,No sabe
a1006c,1,Sí
,2,No
a1007c,1,No hay dónde atenderse
,2,Es caro
,3,No tenía dinero
,4,La unidad médica le queda lejos
,5,Falta de confianza
,6,Tratan mal
,7,No tuvo tiempo
,8,"Fue, pero no lo(a) atendieron"
,9,Otra
,99,No sabe
a1001d,1,Sí
,2,No
a1002d,1,IMSS
,2,IMSS Bienestar (antes Oportunidades)
,3,"ISSSTE, ISSSTE Estatal"
,4,Centro de Salud u Hospital de la SSA/Instituto Nacional de S
,5,"PEMEX, Defensa, Marina o DIF"
,6,Consultorios pertenecientes a farmacia/Farmacias con consult
,7,"Atención privada en el domicilio o vía remota, médico de la"
,8,Consultorio en domicilio particular de médico privado
,9,Otra (especifique)
,10,No sabe
a1003d,1,Sí
,2,No
a1004d,1,Sí
,2,No
a1005d,1,Positivo
,2,Bien o Negativo
,8,No responde
,9,No sabe
a1006d,1,Sí
,2,No
a1007d,1,No hay dónde atenderse
,2,Es caro
,3,No tenía dinero
,4,La unidad médica le queda lejos
,5,Falta de confianza
,6,Tratan mal
,7,No tuvo tiempo
,8,"Fue, pero no lo(a) atendieron"
,9,Otra
,99,No sabe
a1001f,1,Sí
,2,No
a1002f,1,IMSS
,2,IMSS Bienestar (antes Oportunidades)
,3,"ISSSTE, ISSSTE Estatal"
